0	CH01-P1,CH01,the	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.10488505747126436	0.0014367816091954023	0.035919540229885055	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.02442528735632184	0.09339080459770115	0.0014367816091954023	0.17385057471264367	0.20833333333333334	0.01293103448275862	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.11637931034482758	0.05890804597701149	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.02442528735632184	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.08189655172413793	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.0014367816091954023	0.02442528735632184
1	CH01-P2,CH01,the	0.008035714285714285	8.928571428571428E-4	8.928571428571428E-4	0.04375	0.15089285714285713	8.928571428571428E-4	8.928571428571428E-4	0.022321428571428572	8.928571428571428E-4	8.928571428571428E-4	8.928571428571428E-4	8.928571428571428E-4	0.14375	8.928571428571428E-4	0.2294642857142857	0.008035714285714285	8.928571428571428E-4	8.928571428571428E-4	8.928571428571428E-4	0.022321428571428572	8.928571428571428E-4	0.008035714285714285	0.07946428571428571	0.008035714285714285	8.928571428571428E-4	8.928571428571428E-4	0.12232142857142857	8.928571428571428E-4	8.928571428571428E-4	8.928571428571428E-4	0.015178571428571428	8.928571428571428E-4	8.928571428571428E-4	8.928571428571428E-4	8.928571428571428E-4	0.10803571428571429	8.928571428571428E-4	0.008035714285714285	8.928571428571428E-4	8.928571428571428E-4
2	CH01-P3,CH01,the	0.0016233766233766235	0.09253246753246754	0.0016233766233766235	0.0016233766233766235	0.0016233766233766235	0.0016233766233766235	0.01461038961038961	0.01461038961038961	0.0016233766233766235	0.0016233766233766235	0.0016233766233766235	0.0016233766233766235	0.01461038961038961	0.0016233766233766235	0.17045454545454544	0.0016233766233766235	0.0016233766233766235	0.0016233766233766235	0.040584415584415584	0.01461038961038961	0.0016233766233766235	0.0016233766233766235	0.0016233766233766235	0.0016233766233766235	0.0016233766233766235	0.0016233766233766235	0.0016233766233766235	0.0016233766233766235	0.0016233766233766235	0.0016233766233766235	0.07954545454545454	0.0016233766233766235	0.01461038961038961	0.0016233766233766235	0.17045454545454544	0.28733766233766234	0.0016233766233766235	0.01461038961038961	0.027597402597402596	0.0016233766233766235
3	CH01-P4,CH01,i	9.765625E-4	0.1494140625	9.765625E-4	9.765625E-4	0.1103515625	9.765625E-4	9.765625E-4	0.0087890625	9.765625E-4	0.0947265625	0.0244140625	9.765625E-4	9.765625E-4	0.0087890625	0.1337890625	9.765625E-4	9.765625E-4	9.765625E-4	0.0244140625	9.765625E-4	9.765625E-4	9.765625E-4	9.765625E-4	0.0166015625	9.765625E-4	0.0087890625	0.0947265625	0.0087890625	0.1103515625	9.765625E-4	9.765625E-4	0.0634765625	0.0322265625	0.0166015625	0.0634765625	0.0087890625	9.765625E-4	9.765625E-4	9.765625E-4	9.765625E-4
4	CH01-P5,CH01,of	0.0023148148148148147	0.1875	0.0023148148148148147	0.03935185185185185	0.0023148148148148147	0.13194444444444445	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.03935185185185185	0.09490740740740741	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.020833333333333332	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.03935185185185185	0.05787037037037037	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.0023148148148148147	0.26157407407407407	0.0023148148148148147	0.020833333333333332	0.0023148148148148147	0.03935185185185185
5	CH01-P6,CH01,his	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	0.10431034482758621	8.620689655172414E-4	8.620689655172414E-4	0.15258620689655172	0.014655172413793103	0.1456896551724138	0.1939655172413793	8.620689655172414E-4	0.014655172413793103	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	0.014655172413793103	0.021551724137931036	8.620689655172414E-4	0.007758620689655172	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	0.17327586206896553	0.007758620689655172	8.620689655172414E-4	0.007758620689655172	8.620689655172414E-4	0.11810344827586207	8.620689655172414E-4	8.620689655172414E-4
6	CH01-P7,CH01,two	2.900232018561485E-4	0.0026102088167053363	2.900232018561485E-4	0.06989559164733179	0.04437354988399072	0.10005800464037123	2.900232018561485E-4	2.900232018561485E-4	0.0026102088167053363	2.900232018561485E-4	0.03509280742459397	0.016531322505800465	2.900232018561485E-4	0.12325986078886311	0.08149651972157773	0.05133410672853828	2.900232018561485E-4	2.900232018561485E-4	2.900232018561485E-4	2.900232018561485E-4	2.900232018561485E-4	0.0026102088167053363	0.007250580046403712	2.900232018561485E-4	0.0095707656612529	0.004930394431554524	2.900232018561485E-4	0.007250580046403712	0.14182134570765662	0.03509280742459397	0.03277262180974478	2.900232018561485E-4	0.08613689095127611	2.900232018561485E-4	2.900232018561485E-4	0.007250580046403712	2.900232018561485E-4	0.12325986078886311	2.900232018561485E-4	0.0095707656612529
7	CH01-P8,CH01,i	0.0011160714285714285	0.07254464285714286	0.0011160714285714285	0.0011160714285714285	0.018973214285714284	0.0011160714285714285	0.1171875	0.06361607142857142	0.0011160714285714285	0.010044642857142858	0.0011160714285714285	0.04575892857142857	0.036830357142857144	0.0011160714285714285	0.12611607142857142	0.0011160714285714285	0.0011160714285714285	0.0011160714285714285	0.0011160714285714285	0.0011160714285714285	0.018973214285714284	0.0011160714285714285	0.0011160714285714285	0.0011160714285714285	0.0011160714285714285	0.0011160714285714285	0.08147321428571429	0.018973214285714284	0.2421875	0.0011160714285714285	0.0011160714285714285	0.0011160714285714285	0.09933035714285714	0.018973214285714284	0.0011160714285714285	0.0011160714285714285	0.0011160714285714285	0.0011160714285714285	0.0011160714285714285	0.0011160714285714285
8	CH01-P9,CH01,too	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025	0.18108974358974358	0.0016025641025641025	0.0016025641025641025	0.16826923076923078	0.0016025641025641025	0.052884615384615384	0.014423076923076924	0.0016025641025641025	0.0016025641025641025	0.014423076923076924	0.0016025641025641025	0.15544871794871795	0.0016025641025641025	0.0016025641025641025	0.014423076923076924	0.09134615384615384	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025	0.014423076923076924	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025	0.24519230769230768	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025	0.0016025641025641025
9	CH01-P10,CH01,friday	4.2517006802721087E-4	0.044642857142857144	0.04124149659863945	4.2517006802721087E-4	0.12627551020408162	4.2517006802721087E-4	0.003826530612244898	4.2517006802721087E-4	4.2517006802721087E-4	4.2517006802721087E-4	4.2517006802721087E-4	0.04124149659863945	4.2517006802721087E-4	0.1840986394557823	0.1636904761904762	4.2517006802721087E-4	0.007227891156462585	0.03443877551020408	4.2517006802721087E-4	0.1296768707482993	4.2517006802721087E-4	4.2517006802721087E-4	4.2517006802721087E-4	0.003826530612244898	4.2517006802721087E-4	4.2517006802721087E-4	0.003826530612244898	0.09226190476190477	0.010629251700680272	4.2517006802721087E-4	4.2517006802721087E-4	4.2517006802721087E-4	0.06845238095238096	4.2517006802721087E-4	4.2517006802721087E-4	4.2517006802721087E-4	4.2517006802721087E-4	4.2517006802721087E-4	4.2517006802721087E-4	0.03443877551020408
